Date,Cases,Cases Area Prison,Cases Asymptomatic,Cases Imported,Cases Local Transmission,Cases Proactive,Cases Symptomatic,Cases Walkin,Deaths,Deaths Age Max,Deaths Age Median,Deaths Age Min,Deaths Comorbidity Bedridden,Deaths Comorbidity Cancer,Deaths Comorbidity Cerebrovascular,Deaths Comorbidity Diabetes,Deaths Comorbidity Heart disease,Deaths Comorbidity Hyperlipidemia,Deaths Comorbidity Hypertension,Deaths Comorbidity Kidney disease,Deaths Comorbidity Lung disease,Deaths Comorbidity None,Deaths Comorbidity Obesity,Deaths Comorbidity Pregnant,Deaths Female,Deaths Male,Deaths Risk Bangkok,Deaths Risk Close People,Deaths Risk Crowds,Deaths Risk Family,Deaths Risk Location,Deaths Risk Others,Deaths Risk Outside Hospital,Deaths Risk Over 60,Deaths Risk Prison,Deaths Risk Residence,Deaths Risk Risk Area,Deaths Risk Under 60 Comorbidity ,Deaths Risk Under 60 Comorbidity None,Deaths Risk Unknown,Deaths Risk Unvaccinated,Deaths Risk Work,Hospitalized,Hospitalized Field,Hospitalized Hospital,Hospitalized Respirator,Hospitalized Severe,Pos ATK Proactive,Pos ATK Proactive Cum,Recovered,Source Cases,Source Vac Given,Tests ATK Proactive,Tests ATK Proactive Cum,Vac Given,Vac Given 1,Vac Given 1 Cum,Vac Given 2,Vac Given 2 Cum,Vac Given 3,Vac Given 3 Cum,Vac Given Cum
2021-01-13,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-14,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-15,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-17,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-18,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-19,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-20,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-21,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-22,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-23,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-24,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-25,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-26,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-27,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-28,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-29,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-30,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-31,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-05,586.0,0.0,,13.0,,526.0,,47.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,7234.0,,,,,,,533.0,http://media.thaigov.go.th/uploads/public_img/source/050264.pdf,,,,,,,,,,,
2021-02-06,490.0,0.0,,11.0,,412.0,,67.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,6781.0,,,,,,,943.0,http://media.thaigov.go.th/uploads/public_img/source/060264.pdf,,,,,,,,,,,
2021-02-07,237.0,0.0,,12.0,,112.0,,113.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,6350.0,,,,,,,668.0,http://media.thaigov.go.th/uploads/public_img/source/070264.pdf,,,,,,,,,,,
2021-02-08,186.0,0.0,,10.0,,35.0,,141.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,6068.0,,,,,,,468.0,http://media.thaigov.go.th/uploads/public_img/source/080264.pdf,,,,,,,,,,,
2021-02-09,189.0,0.0,,10.0,,56.0,,123.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,5301.0,,,,,,,956.0,http://media.thaigov.go.th/uploads/public_img/source/090264.pdf,,,,,,,,,,,
2021-02-10,157.0,0.0,,13.0,,106.0,,38.0,1.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,4909.0,,,,,,,548.0,http://media.thaigov.go.th/uploads/public_img/source/100264.pdf,,,,,,,,,,,
2021-02-11,201.0,0.0,,16.0,,89.0,,96.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,4225.0,,,,,,,885.0,http://media.thaigov.go.th/uploads/public_img/source/110264.pdf,,,,,,,,,,,
2021-02-12,175.0,0.0,,8.0,,120.0,,47.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,3989.0,,,,,,,411.0,http://media.thaigov.go.th/uploads/public_img/source/120264.pdf,,,,,,,,,,,
2021-02-13,126.0,0.0,,10.0,,79.0,,37.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,3145.0,,,,,,,970.0,http://media.thaigov.go.th/uploads/public_img/source/130264.pdf,,,,,,,,,,,
2021-02-14,166.0,0.0,,28.0,,89.0,,49.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,2380.0,,,,,,,931.0,http://media.thaigov.go.th/uploads/public_img/source/140264.pdf,,,,,,,,,,,
2021-02-15,143.0,0.0,,11.0,,68.0,,64.0,2.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,1749.0,,,,,,,772.0,http://media.thaigov.go.th/uploads/public_img/source/150264.pdf,,,,,,,,,,,
2021-02-16,72.0,0.0,,3.0,,48.0,,21.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,1141.0,,,,,,,680.0,http://media.thaigov.go.th/uploads/public_img/source/160264.pdf,,,,,,,,,,,
2021-02-17,175.0,0.0,,7.0,,114.0,,54.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,1182.0,,,,,,,134.0,http://media.thaigov.go.th/uploads/public_img/source/170264.pdf,,,,,,,,,,,
2021-02-18,150.0,0.0,,8.0,,104.0,,38.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,1083.0,,,,,,,249.0,http://media.thaigov.go.th/uploads/public_img/source/180264.pdf,,,,,,,,,,,
2021-02-19,130.0,0.0,,14.0,,55.0,,61.0,1.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,1088.0,,,,,,,124.0,http://media.thaigov.go.th/uploads/public_img/source/190264.pdf,,,,,,,,,,,
2021-02-20,82.0,0.0,,11.0,,44.0,,27.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,1111.0,,,,,,,59.0,http://media.thaigov.go.th/uploads/public_img/source/200264.pdf,,,,,,,,,,,
2021-02-21,92.0,0.0,,6.0,,38.0,,48.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,1047.0,,,,,,,156.0,http://media.thaigov.go.th/uploads/public_img/source/210264.pdf,,,,,,,,,,,
2021-02-22,89.0,0.0,,16.0,,14.0,,59.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,1060.0,,,,,,,76.0,http://media.thaigov.go.th/uploads/public_img/source/220264.pdf,,,,,,,,,,,
2021-02-23,95.0,0.0,,2.0,,41.0,,52.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,1070.0,,,,,,,85.0,http://media.thaigov.go.th/uploads/public_img/source/230264.pdf,,,,,,,,,,,
2021-02-24,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-25,72.0,0.0,,9.0,,20.0,,43.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,947.0,,,,,,,192.0,http://media.thaigov.go.th/uploads/public_img/source/250264.pdf,,,,,,,,,,,
2021-02-26,45.0,0.0,,8.0,,5.0,,32.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,774.0,,,,,,,218.0,http://media.thaigov.go.th/uploads/public_img/source/260264.pdf,,,,,,,,,,,
2021-02-27,72.0,0.0,31.0,9.0,,13.0,32.0,50.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,776.0,,,,,,,70.0,http://media.thaigov.go.th/uploads/public_img/source/270264.pdf,,,,,,,,,,,
2021-02-28,70.0,0.0,36.0,8.0,,19.0,16.0,43.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,740.0,,,,,,,106.0,http://media.thaigov.go.th/uploads/public_img/source/280264.pdf,,,,,,,,,,,
2021-03-01,80.0,0.0,24.0,16.0,,36.0,9.0,28.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,624.0,,,,,,,196.0,http://media.thaigov.go.th/uploads/public_img/source/010364.pdf,,,,,,,,,,,
2021-03-02,42.0,0.0,19.0,3.0,,4.0,14.0,35.0,1.0,92.0,92.0,92.0,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,569.0,,,,,,,96.0,http://media.thaigov.go.th/uploads/public_img/source/020364.pdf,,,,,,,,,,,
2021-03-03,35.0,0.0,16.0,10.0,,8.0,7.0,17.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,541.0,,,,,,,63.0,http://media.thaigov.go.th/uploads/public_img/source/030364.pdf,,,,,,,,,,,
2021-03-04,54.0,0.0,28.0,10.0,,8.0,13.0,36.0,1.0,63.0,63.0,63.0,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,515.0,,,,,,,79.0,http://media.thaigov.go.th/uploads/public_img/source/040364.pdf,,,,,,,,,,,
2021-03-05,79.0,0.0,15.0,14.0,,43.0,18.0,22.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,515.0,,,,,,,79.0,http://media.thaigov.go.th/uploads/public_img/source/050364.pdf,,,,,,,,,,,
2021-03-06,64.0,0.0,20.0,10.0,,25.0,22.0,29.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,534.0,,,,,,,45.0,http://media.thaigov.go.th/uploads/public_img/source/060364.pdf,,,,,,,,,,,
2021-03-07,65.0,0.0,12.0,5.0,,40.0,8.0,20.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,541.0,,,,,,,58.0,http://media.thaigov.go.th/uploads/public_img/source/070364.pdf,,,,,,,,,,,
2021-03-08,71.0,0.0,18.0,23.0,,7.0,21.0,41.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,579.0,,,,,,,33.0,http://media.thaigov.go.th/uploads/public_img/source/080364.pdf,,,,,,,,,,,
2021-03-09,60.0,0.0,13.0,17.0,,21.0,8.0,22.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,565.0,,,,,,,74.0,http://media.thaigov.go.th/uploads/public_img/source/090364.pdf,,,,,,,,,,,
2021-03-10,39.0,0.0,19.0,5.0,,13.0,3.0,21.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,509.0,,,,,,,95.0,http://media.thaigov.go.th/uploads/public_img/source/100364.pdf,,,,,,,,,,,
2021-03-11,58.0,0.0,42.0,5.0,,36.0,8.0,17.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,513.0,,,,,,,54.0,http://media.thaigov.go.th/uploads/public_img/source/110364.pdf,,,,,,,,,,,
2021-03-12,81.0,0.0,53.0,14.0,,37.0,11.0,30.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,538.0,,,,,,,56.0,http://media.thaigov.go.th/uploads/public_img/source/120364.pdf,,,,,,,,,,,
2021-03-13,78.0,0.0,15.0,11.0,,34.0,18.0,33.0,1.0,56.0,56.0,56.0,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,585.0,,,,,,,30.0,http://media.thaigov.go.th/uploads/public_img/source/130364.pdf,,,,,,,,,,,
2021-03-14,170.0,0.0,25.0,14.0,,136.0,15.0,20.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,687.0,,,,,,,68.0,http://media.thaigov.go.th/uploads/public_img/source/140364.pdf,,,,,,,,,,,
2021-03-15,78.0,0.0,6.0,4.0,,59.0,6.0,15.0,1.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,684.0,,,,,,,80.0,http://media.thaigov.go.th/uploads/public_img/source/150364.pdf,,,,,,,,,,,
2021-03-16,149.0,0.0,21.0,5.0,,123.0,8.0,21.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,768.0,,,,,,,65.0,http://media.thaigov.go.th/uploads/public_img/source/160364.pdf,,,,,,,,,,,
2021-03-17,248.0,0.0,53.0,6.0,,163.0,23.0,79.0,1.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,975.0,,,,,,,40.0,http://media.thaigov.go.th/uploads/public_img/source/170364.pdf,,,,,,,,,,,
2021-03-18,92.0,0.0,38.0,14.0,,14.0,31.0,64.0,1.0,88.0,76.5,65.0,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,1028.0,,,,,,,38.0,http://media.thaigov.go.th/uploads/public_img/source/180364.pdf,,,,,,,,,,,
2021-03-19,100.0,0.0,67.0,4.0,,41.0,25.0,55.0,1.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,1054.0,,,,,,,73.0,http://media.thaigov.go.th/uploads/public_img/source/190364.pdf,,,,,,,,,,,
2021-03-20,119.0,0.0,75.0,7.0,,47.0,31.0,65.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,1111.0,,,,,,,62.0,http://media.thaigov.go.th/uploads/public_img/source/200364.pdf,,,,,,,,,,,
2021-03-21,90.0,0.0,38.0,9.0,,36.0,22.0,45.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,1115.0,,,,,,,86.0,http://media.thaigov.go.th/uploads/public_img/source/210364.pdf,,,,,,,,,,,
2021-03-22,73.0,0.0,32.0,7.0,,44.0,11.0,22.0,1.0,60.0,60.0,60.0,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,1122.0,,,,,,,65.0,http://media.thaigov.go.th/uploads/public_img/source/220364.pdf,,,,,,,,,,,
2021-03-23,401.0,0.0,47.0,18.0,,337.0,17.0,46.0,1.0,75.0,75.0,75.0,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,1419.0,,,,,,,103.0,http://media.thaigov.go.th/uploads/public_img/source/230364.pdf,,,,,,,,,,,
2021-03-24,69.0,0.0,33.0,8.0,,17.0,28.0,44.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,1381.0,,,,,,,107.0,http://media.thaigov.go.th/uploads/public_img/source/240364.pdf,,,,,,,,,,,
2021-03-25,97.0,0.0,52.0,5.0,,49.0,38.0,43.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,1405.0,,,,,,,73.0,http://media.thaigov.go.th/uploads/public_img/source/250364.pdf,,,,,,,,,,,
2021-03-26,134.0,0.0,95.0,6.0,,87.0,31.0,41.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,1453.0,,,,,,,86.0,http://media.thaigov.go.th/uploads/public_img/source/260364.pdf,,,,,,,,,,,
2021-03-27,80.0,0.0,40.0,7.0,,32.0,28.0,41.0,1.0,45.0,45.0,45.0,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,1428.0,,,,,,,104.0,http://media.thaigov.go.th/uploads/public_img/source/270364.pdf,,,,,,,,,,,
2021-03-28,77.0,0.0,31.0,19.0,,26.0,23.0,32.0,1.0,75.0,75.0,75.0,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,1401.0,,,,,,,103.0,http://media.thaigov.go.th/uploads/public_img/source/280364.pdf,,,,,,,,,,,
2021-03-29,39.0,0.0,11.0,11.0,,12.0,12.0,16.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,1366.0,,,,,,,74.0,http://media.thaigov.go.th/uploads/public_img/source/290364.pdf,,,,,,,,,,,
2021-03-30,48.0,0.0,11.0,21.0,,5.0,16.0,22.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,1348.0,,,,,,,66.0,http://media.thaigov.go.th/uploads/public_img/source/300364.pdf,,,,,,,,,,,
2021-03-31,42.0,0.0,15.0,18.0,,5.0,9.0,19.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,1343.0,,,,,,,47.0,http://media.thaigov.go.th/uploads/public_img/source/310364.pdf,,,,,,,,,,,
2021-04-01,26.0,0.0,18.0,5.0,,8.0,3.0,13.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,1247.0,367.0,880.0,,,,,122.0,http://media.thaigov.go.th/uploads/public_img/source/010464.pdf,,,,,,,,,,,
2021-04-02,58.0,0.0,19.0,13.0,,3.0,26.0,42.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,1247.0,372.0,875.0,,,,,58.0,http://media.thaigov.go.th/uploads/public_img/source/020464.pdf,,,,,,,,,,,
2021-04-03,84.0,0.0,32.0,15.0,,11.0,37.0,58.0,1.0,29.0,29.0,29.0,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,1268.0,375.0,893.0,,,,,62.0,http://media.thaigov.go.th/uploads/public_img/source/030464.pdf,,,,,,,,,,,
2021-04-04,96.0,0.0,36.0,9.0,,9.0,51.0,78.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,1258.0,382.0,876.0,,,,,106.0,http://media.thaigov.go.th/uploads/public_img/source/040464.pdf,,,,,,,,,,,
2021-04-05,194.0,0.0,25.0,12.0,,95.0,64.0,87.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,1386.0,466.0,920.0,,,,,66.0,http://media.thaigov.go.th/uploads/public_img/source/050464.pdf,,,,,,,,,,,
2021-04-06,250.0,0.0,45.0,5.0,,155.0,51.0,90.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,1528.0,460.0,1068.0,,,,,108.0,http://media.thaigov.go.th/uploads/public_img/source/060464.pdf,,,,,,,,,,,
2021-04-07,334.0,0.0,96.0,7.0,,153.0,97.0,174.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,1741.0,455.0,1286.0,,,,,121.0,http://media.thaigov.go.th/uploads/public_img/source/070464.pdf,,,,,,,,,,,
2021-04-08,405.0,0.0,94.0,14.0,,194.0,119.0,197.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,2114.0,595.0,1519.0,,,,,32.0,http://media.thaigov.go.th/uploads/public_img/source/080464.pdf,,,,,,,,,,,
2021-04-09,559.0,0.0,189.0,10.0,,148.0,275.0,401.0,1.0,60.0,60.0,60.0,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,2645.0,590.0,2055.0,,,,,27.0,http://media.thaigov.go.th/uploads/public_img/source/090464.pdf,inputs/briefings/100464.pdf,,,71006.0,64390.0,470301.0,6616.0,67079.0,,,537380.0
2021-04-10,789.0,0.0,,8.0,,259.0,,522.0,1.0,68.0,68.0,68.0,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,3400.0,590.0,2810.0,,,,,33.0,http://media.thaigov.go.th/uploads/public_img/source/100464.pdf,inputs/briefings/110464.pdf,,,18016.0,15656.0,485957.0,2360.0,69439.0,,,555396.0
2021-04-11,967.0,0.0,,3.0,,434.0,,530.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,4314.0,586.0,3728.0,,,,,53.0,http://media.thaigov.go.th/uploads/public_img/source/110464.pdf,inputs/briefings/120464.pdf,,,14656.0,12834.0,498791.0,1822.0,71261.0,,,570052.0
2021-04-12,985.0,0.0,,5.0,,346.0,,634.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,5265.0,582.0,4683.0,,,,,34.0,http://media.thaigov.go.th/uploads/public_img/source/120464.pdf,inputs/briefings/130464.pdf,,,8480.0,6424.0,505215.0,2056.0,73317.0,,,578532.0
2021-04-13,965.0,0.0,,9.0,,302.0,,654.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,6190.0,582.0,5608.0,,,,,40.0,http://media.thaigov.go.th/uploads/public_img/source/130464.pdf,inputs/briefings/140464.pdf,,,773.0,529.0,505744.0,244.0,73561.0,,,579305.0
2021-04-14,1335.0,0.0,,9.0,,537.0,,789.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,7491.0,577.0,6914.0,,,,,34.0,http://media.thaigov.go.th/uploads/public_img/source/140464.pdf,inputs/briefings/150464.pdf,,,2006.0,1618.0,507362.0,388.0,73949.0,,,581311.0
2021-04-15,1543.0,0.0,,3.0,,379.0,,1161.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,8973.0,584.0,8389.0,,,,,61.0,http://media.thaigov.go.th/uploads/public_img/source/150464.pdf,inputs/briefings/160464.pdf,,,4724.0,3096.0,510456.0,1628.0,75576.0,,,586032.0
2021-04-16,1582.0,0.0,,5.0,,656.0,,921.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,10461.0,577.0,9884.0,,,,,97.0,http://media.thaigov.go.th/uploads/public_img/source/160464.pdf,inputs/briefings/170464.pdf,,,19227.0,13374.0,523830.0,5853.0,81429.0,,,605259.0
2021-04-17,1547.0,0.0,,3.0,,228.0,,1316.0,2.0,51.0,44.5,38.0,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,11916.0,581.0,11335.0,,,,,90.0,http://media.thaigov.go.th/uploads/public_img/source/170464.pdf,inputs/briefings/180464.pdf,,,3262.0,2876.0,526706.0,386.0,81815.0,,,608521.0
2021-04-18,1767.0,0.0,,2.0,,288.0,,1477.0,2.0,70.0,62.0,54.0,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,13568.0,571.0,12997.0,,,,,113.0,http://media.thaigov.go.th/uploads/public_img/source/180464.pdf,inputs/briefings/190464.pdf,,,10062.0,9219.0,535925.0,843.0,82658.0,,,618583.0
2021-04-19,1390.0,0.0,,6.0,,326.0,,1058.0,3.0,84.0,61.0,56.0,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,14851.0,563.0,14288.0,,,,,104.0,http://media.thaigov.go.th/uploads/public_img/source/190464.pdf,inputs/briefings/200464.pdf,,,47627.0,35900.0,571825.0,11727.0,94385.0,,,666210.0
2021-04-20,1443.0,0.0,,2.0,,113.0,,1328.0,4.0,86.0,78.0,30.0,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,16119.0,2950.0,13169.0,,,,,171.0,http://media.thaigov.go.th/uploads/public_img/source/200464.pdf,inputs/briefings/210464.pdf,,,46401.0,33122.0,604947.0,13279.0,107663.0,,,712610.0
2021-04-21,1458.0,0.0,,4.0,,108.0,,1346.0,2.0,56.0,44.0,32.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,17162.0,3365.0,13797.0,,,,,413.0,http://media.thaigov.go.th/uploads/public_img/source/210464.pdf,inputs/briefings/220464.pdf,,,152230.0,141670.0,746617.0,10560.0,118223.0,,,864840.0
2021-04-22,1470.0,0.0,,0.0,,100.0,,1370.0,7.0,86.0,68.0,24.0,,,,,,,,,,,,,3.0,4.0,,,,,,,,,,,,,,,,,18148.0,3593.0,14555.0,,,,,477.0,http://media.thaigov.go.th/uploads/public_img/source/220464.pdf,inputs/briefings/230464.pdf,,,99985.0,87465.0,834082.0,12520.0,130743.0,,,964825.0
2021-04-23,2070.0,0.0,,8.0,,160.0,,1902.0,4.0,83.0,73.0,29.0,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,19873.0,4231.0,15642.0,,,,,341.0,http://media.thaigov.go.th/uploads/public_img/source/230464.pdf,inputs/briefings/240464.pdf,,,130620.0,100367.0,934449.0,30253.0,160996.0,,,1095445.0
2021-04-24,2839.0,0.0,,12.0,,304.0,,2523.0,8.0,89.0,71.5,48.0,,,,,,,,,,,,,2.0,6.0,,,,,,,,,,,,,,,,,22327.0,4403.0,17924.0,113.0,418.0,,,377.0,http://media.thaigov.go.th/uploads/public_img/source/240464.pdf,inputs/briefings/250464.pdf,,,28708.0,14675.0,949124.0,14033.0,175029.0,,,1124153.0
2021-04-25,2438.0,0.0,,5.0,,282.0,,2151.0,11.0,70.0,35.0,27.0,,,,,,,,,,,,,3.0,8.0,,,,,,,,,,,,,,,,,24207.0,4933.0,19274.0,142.0,510.0,,,547.0,http://media.thaigov.go.th/uploads/public_img/source/250464.pdf,inputs/briefings/260464.pdf,,,25513.0,23080.0,972204.0,2433.0,177462.0,,,1149666.0
2021-04-26,2048.0,0.0,,10.0,,47.0,,1991.0,8.0,92.0,58.5,24.0,,,,,,,,,,,,,2.0,6.0,,,,,,,,,,,,,,,,,25767.0,5306.0,20461.0,150.0,563.0,,,480.0,http://media.thaigov.go.th/uploads/public_img/source/260464.pdf,inputs/briefings/270464.pdf,,,77366.0,40184.0,1012388.0,37182.0,214644.0,,,1227032.0
